"","subjectid","activity","datatype","bodyaccxmean","bodyaccymean","bodyacczmean","bodyaccxsd","bodyaccysd","bodyacczsd","bodygyroxmean","bodygyroymean","bodygyrozmean","bodygyroxsd","bodygyroysd","bodygyrozsd","observationmean","observationsd"
"2296",20,"laying","test",-6.498809e-05,-0.005206757,-0.002028513,0.00421084971225948,0.00348233753723304,0.00447782509695414,-0.002449463,0.01148699,0.001885112,0.00442212629684347,0.011029014612129,0.00576505247549361,0.27300007,0.530320616718306
"2297",20,"laying","test",0.002166774,-0.0029026,-0.003130172,0.00326492567400869,0.00295323772837829,0.0047930120332177,0.002386472,-0.003668832,-0.0002640432,0.00417743490532931,0.00758689470806221,0.0064203663480373,0.27852462,0.528327571940649
"2298",20,"laying","test",0.00270771,0.003624635,0.002858274,0.00491228444963528,0.0051517082362599,0.00573801260569823,0.002133983,-0.0028458,-0.002190781,0.0129636924394979,0.0127307476659429,0.00905255316055405,0.27314971,0.528137913030899
"2299",20,"laying","test",-0.004628529,0.0005531515,-0.00204587,0.00530784666384006,0.00600258320555238,0.00630924553672396,-5.53992e-05,0.004095914,0.004404343,0.0140702929870515,0.0124536855305311,0.00984658144038896,0.26845987,0.523529348967755
"2300",20,"laying","test",-0.003168015,-0.008271905,0.002184574,0.00424996419936263,0.00454778628559927,0.00469244582329215,0.0003865416,0.004173789,0.01662088,0.00722993839030005,0.00701233002127776,0.00667540237275994,0.27301317,0.53126713184617
"2301",20,"laying","test",-0.008089951,0.004304457,0.004194616,0.00390992499868568,0.00333234472960825,0.00440554968880581,-0.002632534,-0.002326643,0.002152042,0.00561697148449155,0.00777388910104113,0.00636930747203292,0.27906071,0.529777915516615
"2302",20,"laying","test",0.000707384,0.002731391,-0.006742342,0.00471751284465434,0.00286682225864439,0.00545482668940608,-0.002106314,-0.007082553,0.004902122,0.00768496124012435,0.0122280589411033,0.00904625098963579,0.28045169,0.522894251280936
"2303",20,"laying","test",-0.0002568431,0.007791082,-0.008844411,0.00682658743170552,0.0034235374485097,0.00571212705703175,0.002274227,-0.007257599,0.01132043,0.00851797106714279,0.0156265496266869,0.0104528330778658,0.27311678,0.529084711289439
"2304",20,"laying","test",-0.06370359,-0.01451171,0.09547327,0.0176296501737822,0.0403216450911421,0.0413547413421585,0.04748821,-0.08692715,0.1715946,0.0959856368633724,0.0527501558909951,0.0400427568419213,0.28576771,0.532754867565152
"2305",20,"laying","test",0.006309922,-0.01860652,0.06549447,0.0122537540547476,0.0144915414649435,0.0141753850691049,0.1892763,-0.09650032,0.1136434,0.0645113587955937,0.0318041434662653,0.0318799322387363,0.24629052,0.527923198686682
"2306",20,"laying","test",-0.01810994,0.007147399,-0.00547275,0.0060579795253312,0.00799514290058318,0.00862986145956985,0.06917563,-0.07155223,0.05657535,0.0271485112034519,0.0285818615623281,0.0175289914280465,0.22952004,0.513189147035339
"2307",20,"laying","test",-0.01095209,0.003351765,0.01969083,0.00471690275847721,0.00505104226246291,0.00697961240995751,0.01332435,-0.02871197,0.01253986,0.0115555427538819,0.0171279739392266,0.01113502452287,0.22968976,0.522927620926794
"2308",20,"laying","test",-0.008721145,-0.0006929612,0.002822597,0.00628392620479732,0.00308693565923294,0.00431441302576852,-0.0102616,-0.005942918,-0.00170101,0.00628512681956612,0.01045602731848,0.00870844405369182,0.24717033,0.526705923488035
"2309",20,"laying","test",-0.006362383,0.004049248,-0.003637086,0.0044342743360214,0.00317817266933205,0.00416914687405638,-0.02067529,-0.002181988,-0.009946623,0.00488200625032697,0.0097925192516099,0.00408058251282593,0.27798022,0.537766804804719
"2310",20,"laying","test",0.002241048,0.0006855319,-0.003001365,0.00505435408784635,0.00311888686173145,0.00422255890374869,-0.01202543,-0.0006429601,-0.002937558,0.00489191919608547,0.0107114836038244,0.00575831533687316,0.2678207,0.532199663592931
"2311",20,"laying","test",-0.004208518,-0.001721086,-0.002135174,0.00545548197347046,0.00313271274169618,0.0040764153489485,-0.01164746,0.03269123,0.003383509,0.00993612877193924,0.0236725549257589,0.0145803913698959,0.25319955,0.519555601550449
"2312",20,"laying","test",-0.007928085,0.002048543,0.002148445,0.0126018951244539,0.00383077921343055,0.00513892213188615,0.000295926,0.01744847,-0.006840263,0.00988887076823633,0.0292626072250278,0.0191797965524684,0.30209894,0.518714787783276
"2313",20,"laying","test",0.01398169,0.001051208,-0.01185241,0.0182068690852275,0.00443123371304498,0.00560551741912432,-0.003143912,-0.06904308,0.03832778,0.0063171392705924,0.0222895386170919,0.0140788976553907,0.26993962,0.521448108253097
"2314",20,"laying","test",0.002994641,0.0007624376,-0.005981277,0.00688799384271057,0.00338919154036033,0.00576709146670099,-0.01221394,0.03687055,-0.02230583,0.00507279072787899,0.0139570931816224,0.00839685627524026,0.19682966,0.531549570449467
"2315",20,"laying","test",-0.0209889,0.004332363,0.01802344,0.00839116000153626,0.00268051092122124,0.00498478198664218,-0.001683866,0.0158573,-0.007228055,0.00363791517474866,0.0118082612765705,0.00568966747173653,0.23431136,0.542788361170229
"2316",20,"laying","test",-0.005999722,0.00230255,-0.003340015,0.00507914633783046,0.0031304004553332,0.00365226519349796,0.001074118,-0.009337042,0.008033861,0.00536828272116283,0.0138776415718404,0.0057437564578198,0.28728551,0.537160647754824
"2317",20,"laying","test",0.002482355,0.003849138,-0.001078359,0.00493953749560853,0.00335839888951292,0.00463736389468355,0.01445009,-0.0443686,-0.0008951486,0.00505435244342854,0.0130769717622951,0.00503605121475209,0.28715158,0.539373062728584
"2318",20,"walking","test",-0.05878924,0.1620926,-0.1511544,0.199460381589034,0.192214512950293,0.141392689190096,-1.121958,0.8424308,0.3448742,0.57965008049832,0.600359920970878,0.35899420013127,0.19304071,0.462758198296858
"2319",20,"walking","test",-0.2837106,0.02278501,0.1197727,0.217975036824277,0.207095531579558,0.141002086241487,-1.413885,0.6251858,0.2482098,0.584987993710021,0.666997696668097,0.370320046465383,0.30223587,0.456580288380409
"2320",20,"walking","test",0.2644331,0.2404693,0.1649635,0.230334149827073,0.212445239650871,0.141083737834508,-0.348779,0.9579443,0.08290289,0.60111027268291,0.703636063888307,0.409773314788294,0.26883746,0.442908088192128
"2321",20,"walking","test",-0.3089371,-0.02591364,-0.01500078,0.214606130171782,0.213759335120288,0.141194840478407,0.0114064,-0.7681023,0.0668299,0.64806334384897,0.653146109285583,0.412908233432831,0.22044189,0.448275073171644
"2322",20,"walking","test",-0.2498229,0.1070336,-0.03179073,0.205256069025806,0.208944570038381,0.149441823820091,1.591111,-0.5777233,-0.1121688,0.619481018664597,0.599815920472269,0.420292928358123,0.27245707,0.452262761947036
"2323",20,"walking","test",0.04615221,0.2349735,0.03890264,0.214146269077242,0.203139344924676,0.159118289603881,0.395942,0.02689812,0.3058574,0.552441535586216,0.631079252991435,0.469309677304719,0.29457873,0.450708169326228
"2324",20,"walking","test",0.05444237,0.006703566,0.1838625,0.235535101281995,0.221593143655879,0.160449109515021,0.0128521,-0.6922565,-0.3880131,0.599399610015303,0.699709510179654,0.466665671062052,0.32377976,0.447012534287964
"2325",20,"walking","test",0.4455686,-0.2847328,-0.2139727,0.237629795605385,0.225141149301837,0.157110645323311,0.2199601,0.7804661,-0.4317841,0.662063021314702,0.702568221647864,0.412400601170337,0.25768621,0.447219290552324
"2326",20,"walking","test",-0.2765939,0.2261136,-0.02944366,0.222652447574047,0.218415020659762,0.159453775020835,-1.148209,0.5767716,0.5515325,0.667308524494667,0.680094723487534,0.407496822541315,0.2706278,0.445885874610907
"2327",20,"walking","test",-0.06653526,0.1039458,0.121281,0.217143958932151,0.236554138680688,0.162598866804233,-0.7437418,-0.2225886,0.06224328,0.655075579827375,0.670881241501958,0.427530970552703,0.349237,0.439258327448135
"2328",20,"walking","test",0.180748,0.3929568,0.2353628,0.23236625667164,0.223890354035247,0.157001964339981,-0.2374566,0.3302059,0.29844,0.658754969475578,0.685527298915359,0.401458226519281,0.29199082,0.457122381698837
"2329",20,"walking","test",0.2387374,-0.3925961,-0.345731,0.243593818037797,0.203565157599736,0.155392623490546,0.5877535,2.225567,0.2032793,0.628785044328554,0.697575930010891,0.381682740023748,0.18595573,0.445012868483648
"2330",20,"walking","test",0.2531978,-0.2085691,-0.1444811,0.223066274228391,0.22004358006977,0.15832061952828,-0.05428278,0.3202951,-0.03062241,0.6997904370014,0.694627838904608,0.419611229751843,0.21759441,0.445803035982763
"2331",20,"walking","test",-0.3020883,0.1022874,0.01664435,0.21250422066046,0.233236804776816,0.157816876626322,1.508045,-1.021815,-0.1113371,0.690798143857436,0.65418683337782,0.423461528191896,0.3262592,0.446906657916697
"2332",20,"walking","test",-0.227522,0.02881255,-0.06085841,0.216769009212893,0.213584093658886,0.152527204687425,0.8493269,-0.2884869,-0.1721149,0.636280858209916,0.688344466948478,0.405414149059384,0.21288325,0.454394451785858
"2333",20,"walking","test",0.02533618,0.2293643,0.03478772,0.248174672348269,0.248066204619606,0.165502898623042,0.5193648,0.01050183,0.3485638,0.691250717586437,0.78409675290774,0.474893591070492,0.34171727,0.461299944113948
"2334",20,"walking","test",-0.01130232,-0.3671705,-0.2165398,0.26455354169635,0.241666598845441,0.161435720038965,-0.8977449,-1.363408,-0.7632249,0.759717831405731,0.762263588394736,0.51068419994023,0.24264884,0.450766378716619
"2335",20,"walking","test",-0.2131074,0.3149925,-0.05457139,0.247361704919146,0.221290482615559,0.156414542908702,-1.025876,0.3912377,0.3358454,0.674219636202233,0.647650773669828,0.432949328469858,0.28794186,0.442214664582694
"2336",20,"walking","test",-0.1167249,-0.02249493,0.1869048,0.242128169850606,0.232350342948188,0.160747110920247,-0.8307569,-0.3235219,-0.1586559,0.715153215505305,0.732074167250293,0.428022685039857,0.28182212,0.449251872247805
"2337",20,"walking","test",0.2760901,-0.4037689,-0.2524178,0.256994014989135,0.217750379030393,0.15887455859239,1.174958,2.444461,0.05110292,0.744953632364204,0.808258745831466,0.438265332595048,0.20732943,0.436821807803845
"2338",20,"walking","test",-0.3645583,0.129239,0.01680815,0.272674572396576,0.232480899446904,0.164027774993071,1.041743,-0.4347335,0.1632675,0.806331743547674,0.841108227896888,0.491420799123947,0.38754091,0.446246717688212
"2339",20,"walking","test",0.1410368,0.2919409,0.2227873,0.2936053325371,0.233293629435797,0.163452932038785,-0.1455303,-0.1804043,-0.1344002,0.752892632406514,0.772930724893137,0.499945514498093,0.25194104,0.452600183021084
"2340",20,"walking","test",0.4482999,-0.1294058,-0.1161917,0.275010767113636,0.23365379979535,0.149889433784141,0.4851868,1.074551,-0.08186315,0.626631702889953,0.650905950491658,0.452996512132876,0.23740222,0.445544381162145
"2341",20,"walking","test",-0.01919161,0.09270441,0.1720318,0.248520829028375,0.233863003308696,0.160507092537786,-0.6181805,-0.5559028,-0.03784891,0.583917508314562,0.761414013475131,0.417838384403954,0.30659211,0.448752672326768
"2342",20,"walking","test",0.1222342,-0.5137282,-0.1686583,0.260145421973047,0.226006679519962,0.163766708301146,0.5668479,2.319126,0.0794789,0.758583551240529,0.778817414531716,0.404705168396379,0.19163174,0.437896469008436
"2343",20,"walking","test",-0.4555744,0.004485485,-0.01050516,0.257540318628281,0.238696692217111,0.185474259383364,0.7711403,-0.2519281,-0.1421989,0.762815802579769,0.743266484988197,0.454847360355012,0.3058569,0.44078425757174
"2344",20,"walking","test",0.1425029,0.204715,0.178296,0.234271477591161,0.237186702910816,0.169949075509736,0.7797039,0.4574605,-0.1599854,0.679570712204171,0.753288510716721,0.46949232538325,0.32403503,0.446555195969461
"2345",20,"walking_downstairs","test",-0.2515196,0.4394009,-0.04323122,0.416605391935054,0.244055007720547,0.200569069694384,-0.8832605,0.1305469,0.072634,0.617045376603547,0.634534449392275,0.427930686125162,0.44484286,0.453066872206839
"2346",20,"walking_downstairs","test",0.1063059,0.2376794,0.1683369,0.394677210999384,0.257690202152784,0.192417652924027,-0.2732217,0.5947247,0.6724661,0.714561595774764,0.651871025492926,0.42044943381733,0.24520726,0.461199041385514
"2347",20,"walking_downstairs","test",0.5424252,0.1034423,0.02215576,0.403797260540818,0.29569699299213,0.186977241424031,-0.7323822,0.6284528,-0.4278845,0.954839777836175,0.709502764550131,0.433214797052673,0.15193168,0.466076782501435
"2348",20,"walking_downstairs","test",-0.401877,0.1565126,-0.1359679,0.412269456004093,0.337151391407307,0.201642116659793,-0.3910046,0.6469859,0.1726806,0.905085496239377,0.747653700970202,0.611451506297507,0.36297669,0.489759625966252
"2349",20,"walking_downstairs","test",-0.01418871,-0.3517714,-0.2649887,0.417031019361192,0.314819750172934,0.190856606053549,-1.204188,-0.2077467,-0.01766786,0.731332145971911,0.71845087566351,0.6377897758977,0.33614569,0.486072907233855
"2350",20,"walking_downstairs","test",-0.1377517,-9.946503e-05,-0.04736792,0.397366377300344,0.271149263092298,0.172614855741347,-1.31535,1.088392,0.5418246,0.761388117926416,0.688493922073874,0.53842171063174,0.14175689,0.477518834423281
"2351",20,"walking_downstairs","test",-0.5947772,0.07688696,0.1549209,0.358088012960368,0.25620185226107,0.157919691080129,-0.002184819,-0.4016553,-0.1549875,0.773549132536843,0.628368922415043,0.499911297324058,0.2290482,0.478334410493368
"2352",20,"walking_downstairs","test",-0.008453722,-0.3501698,-0.2609453,0.331327446359398,0.264429760945841,0.172916278051634,-1.083074,-0.1239453,-0.4914686,0.39122331708218,0.503495156703536,0.537331209894134,0.37615498,0.457353234502978
"2353",20,"walking_downstairs","test",0.2902379,0.206883,-0.06155551,0.310012940499862,0.266412967604283,0.178918742426728,0.01530983,-0.4487966,0.2675626,0.67655525342728,0.665292514498595,0.469760585053274,0.31751376,0.447802895388029
"2354",20,"walking_downstairs","test",-0.2822367,0.02578185,0.1656112,0.331722320727075,0.27520210749608,0.203199544682717,-0.2309228,-0.7819948,-0.0314596,0.799083486648096,0.841527534777821,0.494214978901729,0.2987442,0.472584471899028
"2355",20,"walking_downstairs","test",-0.1369926,-0.2676444,0.09215666,0.358414588721368,0.283926437636951,0.201378258776206,-1.07013,-0.4741989,-0.4969924,0.708990578652077,0.746828700135245,0.474142885031667,0.20246527,0.45741855555058
"2356",20,"walking_downstairs","test",-0.2753194,0.2777059,0.06127214,0.37421795532562,0.323618544133927,0.170233874651741,0.753044,-0.197896,0.3021075,0.693347115371578,0.611908783977802,0.508710115780535,0.24239151,0.472125969970219
"2357",20,"walking_downstairs","test",-0.105272,-0.8321319,-0.3346371,0.390707743036459,0.30978072721032,0.158263818787208,-1.730687,0.8083503,0.06634367,0.705785755216922,0.552000555498115,0.515037896328246,0.33191637,0.465080060002914
"2358",20,"walking_downstairs","test",0.6056034,-0.1179593,0.02805917,0.386659288928375,0.239588781891015,0.172961276164094,0.4474649,-0.131606,-0.673687,0.456737652775371,0.545495476044759,0.472023574842048,0.20965796,0.451180096686151
"2359",20,"walking_downstairs","test",-0.1720145,0.2180798,0.03512258,0.330473882008215,0.253450062259804,0.159223775753165,-0.5106911,0.1204924,0.00702914,0.504505491895292,0.630677533143473,0.453606647974485,0.46013352,0.475238445774004
"2360",20,"walking_downstairs","test",0.20358,-0.4625524,-0.3225881,0.295294107012921,0.223813604041088,0.152474957924109,0.7976425,0.4514857,-0.4231843,0.464536962722922,0.565475658907406,0.450053082715498,0.4036586,0.464664634066206
"2361",20,"walking_downstairs","test",0.5005299,-0.05049873,0.005591717,0.276876531899315,0.225783818319239,0.141787056379185,-0.6667295,0.8801365,-0.05517387,0.733874949374356,0.526034253420058,0.48007742984087,0.18485338,0.459373753618312
"2362",20,"walking_downstairs","test",0.3992732,-0.2584595,-0.02874699,0.299594158957799,0.249407019902596,0.148739992402166,-0.0165158,-0.1785809,0.1013371,0.883213810343928,0.573434793288067,0.547257738855296,0.25560634,0.464166447420911
"2363",20,"walking_downstairs","test",0.7639017,-0.4825156,-0.4423419,0.312752052760096,0.256106305902482,0.147336507968564,0.6615967,1.563718,-0.9631744,0.663597513145974,0.600720697747341,0.51143251644002,0.42209484,0.462173661460425
"2364",20,"walking_downstairs","test",0.5932528,-0.08136595,-0.2809287,0.321816420799435,0.260006121946604,0.158123938030186,0.59596,1.349452,-0.5906427,0.681793854656842,0.595013816460598,0.508871813244035,0.31725053,0.475035988009904
"2365",20,"walking_downstairs","test",0.3465587,-0.2192403,-0.06817203,0.332897824820663,0.254152940094801,0.165612025737583,-0.8613991,0.03105425,0.1174429,0.672302722966933,0.619394275923305,0.540475122122751,0.25046873,0.46670702586176
"2366",20,"walking_downstairs","test",0.009771567,0.04252146,0.007154245,0.319510398866601,0.237353503648475,0.14177240505649,0.8416658,-1.413067,-0.1567011,0.541777524441511,0.596269466465755,0.514952514469637,0.20911069,0.458932887080973
"2367",20,"walking_upstairs","test",-0.05836447,-0.4545117,-0.2109524,0.237999457782882,0.176706453433569,0.146814820773485,0.520762,-0.2354346,-0.4261441,0.342616898018323,0.565512173078492,0.441286828851172,-0.047663634,0.469559314393688
"2368",20,"walking_upstairs","test",-0.4423375,0.1175855,0.02520947,0.270924459653597,0.169722761098316,0.145980886949226,0.02758612,-0.4427929,-0.2334965,0.383176892458918,0.634584951078289,0.476363066992593,0.21142785,0.469584314461783
"2369",20,"walking_upstairs","test",0.01909916,0.2246303,-0.0001529486,0.285481427621989,0.200982694678662,0.154776510223905,0.1472868,-0.4001148,0.005584392,0.496879933256184,0.568816662969616,0.528641237511261,0.41753464,0.45935002409234
"2370",20,"walking_upstairs","test",0.5088449,0.1493997,0.001345919,0.287423790442412,0.213639631942603,0.156704854603469,0.2822798,-0.5751946,0.5138172,0.503753187569055,0.533361246282471,0.529019042906549,0.35760955,0.459996001113754
"2371",20,"walking_upstairs","test",-0.243233,-0.2041495,-0.1394522,0.325111947561626,0.231342522835982,0.152099227954604,-0.1435829,-0.07470767,-0.5642238,0.489211993235463,0.643147413886292,0.628849914562361,0.24488508,0.470342533197683
"2372",20,"walking_upstairs","test",-0.190445,-0.1657354,0.0155584,0.330072677858554,0.225832059652344,0.153917229288996,-0.5210592,-0.6916577,-0.6092172,0.577469157707948,0.633950172334521,0.653711871728256,0.20998341,0.471838656356731
"2373",20,"walking_upstairs","test",-0.3460561,-0.1203278,-0.1216049,0.295489975822078,0.200134199404155,0.162526841367962,-0.162804,0.2267409,-0.5324496,0.412545160672312,0.588881448987283,0.550189909161233,0.20950761,0.470152665147219
"2374",20,"walking_upstairs","test",-0.2508655,-0.07702045,0.01412198,0.262245160272,0.18164314763653,0.146440595782303,-0.865374,0.6171628,-0.5635085,0.425286821988841,0.617308180451293,0.508106814778958,0.23317504,0.454598698459971
"2375",20,"walking_upstairs","test",-0.09789742,0.06833344,0.1623638,0.233184423892257,0.15521552692078,0.139315164112691,0.4328736,0.04475505,0.07519545,0.245206135575327,0.51206973566529,0.48919197898433,0.15157776,0.477338160029609
"2376",20,"walking_upstairs","test",-0.1264817,0.01730626,-0.05216613,0.241340341018974,0.159610409698257,0.13566557354644,0.4038734,0.3756333,-0.4074845,0.2931785147023,0.577142930327617,0.462912558520026,0.20462866,0.475443135331134
"2377",20,"walking_upstairs","test",-0.2860225,-0.07845724,-0.09726291,0.228806572937392,0.157621797389115,0.134627686918794,-0.1991722,0.1446584,-0.5383283,0.316599887237995,0.562930429111201,0.498388332538797,0.14290926,0.477339836124133
"2378",20,"walking_upstairs","test",0.4045507,-0.04052356,-0.268242,0.25582649161967,0.165417955753037,0.139006313957349,-0.2803002,-1.118424,0.3768352,0.36572471328483,0.600320490631078,0.532791212682895,0.23399777,0.468681597534121
"2379",20,"walking_upstairs","test",0.1496066,0.135733,0.0495609,0.281760016655362,0.174416240052586,0.153580508205499,0.3906153,-0.7990469,-0.06913423,0.457240601120169,0.63412338939097,0.543559864935195,0.34782286,0.465497167104894
"2380",20,"walking_upstairs","test",-0.2347524,0.1198596,-0.05327083,0.274654253719441,0.165274494392852,0.154922139290533,0.6525613,-0.3444955,-0.7470444,0.434505135137456,0.615708812244846,0.534430428093892,0.23995784,0.466708449416253
"2381",20,"walking_upstairs","test",-0.2372592,0.07793901,0.04536451,0.269125634079788,0.178714654916556,0.139270357225851,-0.1145996,0.2647291,-0.4767345,0.499417486425765,0.601862294650365,0.57578737675129,0.24352068,0.478515062477746
"2382",20,"walking_upstairs","test",-0.2770793,0.1122993,0.05756426,0.261937587473554,0.17184806461734,0.128584622945055,1.016781,-0.2605296,-0.8127072,0.496454436004784,0.575305535005674,0.54461249609861,0.28353914,0.480649590298659
"2383",20,"walking_upstairs","test",-0.1829876,-0.0549313,0.03383709,0.258739368484947,0.144690908626917,0.137936783133855,-0.2376855,0.1834612,-0.1544406,0.250059808642183,0.578085879576948,0.447650065043628,0.33633915,0.477727446894829
"2384",20,"walking_upstairs","test",-0.1438117,0.03671986,-0.02684319,0.240368241639937,0.123412784197431,0.14541489314362,-0.1629317,-0.3249468,-0.2556983,0.230270349665384,0.563104356673748,0.404709616739714,0.32730538,0.477578973733826
"2385",20,"walking_upstairs","test",-0.151618,0.09231157,0.2134941,0.243176096045502,0.172985567027041,0.145406828196922,0.877292,0.005806886,0.2302044,0.420418844184321,0.606893234376176,0.505910659559725,0.15810684,0.473959727250687
"2386",20,"walking_upstairs","test",0.212138,-0.1486421,0.04214007,0.24825687062675,0.162995090680971,0.138153431208394,0.4286632,-0.4933575,0.6446786,0.29216858679275,0.583955326661124,0.468987725577666,0.22440801,0.479012309610263
"2387",20,"walking_upstairs","test",0.2198237,-0.2518295,0.01454866,0.256869885192724,0.173863390442251,0.143680874823509,0.8322442,0.04381359,0.3326538,0.367917756234934,0.621074940628456,0.522325795792065,0.29499888,0.479040361650553
"2388",20,"walking_upstairs","test",0.5428112,-0.2006547,-0.2314938,0.288960044166949,0.184941141212274,0.138018305591557,0.6010762,-0.4845767,0.9987783,0.542873435087998,0.667607970228412,0.625296490926808,0.38894675,0.464290502913313
"2389",20,"walking_upstairs","test",0.4248027,0.1272242,0.2551063,0.328219215775546,0.198308348625615,0.124885099171595,-0.4478182,0.02970844,0.4085795,0.484585870107052,0.561250874349622,0.618805977458597,0.27979295,0.455226999239805
"2390",20,"walking_upstairs","test",-0.3671111,-0.3107295,0.110813,0.314178983160096,0.20711954934491,0.156508868734559,0.2939502,-0.7388445,-0.7927203,0.552554066053464,0.689295299145227,0.594592693615113,0.17470369,0.460139382774519
"2391",20,"walking_upstairs","test",-0.05819789,-0.3485021,-0.2400534,0.285609730149834,0.185979209071181,0.15928392369489,0.4471296,-1.033327,-0.5934205,0.397764316188351,0.672423432579111,0.523702063297093,0.20346813,0.468891417587039
"2392",20,"walking_upstairs","test",-0.2749089,0.08693762,0.07822205,0.294170150497177,0.166552723959916,0.142884041896996,-0.2317199,0.09001011,-0.531976,0.388875154628193,0.646741151584387,0.53422835490586,0.27572822,0.460095309182598
"2393",20,"standing","test",-0.0803425,-0.05846573,0.2078257,0.039888303965251,0.0333841983452833,0.0888571362734401,0.4977054,-0.09769724,-0.08974288,0.180470852043832,0.407104147475695,0.145211351985227,0.20504269,0.510345676824056
"2394",20,"standing","test",0.04710326,-0.04620569,-0.05217007,0.0356339284225962,0.0487255588353915,0.0396876611728995,0.2121254,0.4073662,-0.03364457,0.133815973900721,0.252894768169328,0.135523248476168,0.29079962,0.52032834293889
"2395",20,"standing","test",-0.04947645,0.004144263,0.06413556,0.0339045925167361,0.0446179909321798,0.0213608726922295,0.1796217,0.07587404,0.1024274,0.0976540783595555,0.117492671069662,0.153183672058151,0.29793157,0.526671609530472
"2396",20,"standing","test",0.007960995,0.01493418,-0.0002704487,0.037492365501852,0.0580043488337822,0.0376306381023877,0.1207834,-0.04046253,-0.07994462,0.132239003041572,0.106805882021229,0.162894902562476,0.18895351,0.528367472329539
"2397",20,"standing","test",-0.07760635,-0.1033284,-0.02198811,0.0335625635323848,0.06634525343249,0.0376164692634025,-0.1212875,0.2283065,0.1363926,0.152366278687944,0.133826156872469,0.0649121221410078,0.25166352,0.519568677399768
"2398",20,"standing","test",-0.003691229,0.008994193,0.07240829,0.0319532614770399,0.0360425782051225,0.0320518671255692,0.03763811,-0.0159365,-0.06524238,0.100395515385505,0.103766457340643,0.083019295059649,0.30719443,0.516287308598879
"2399",20,"standing","test",-0.02893658,-0.02694683,-0.02844418,0.0281619473880159,0.0225170531288471,0.0204747551471985,0.1794513,-0.3013444,0.08521061,0.0812055429206774,0.0784402327406468,0.0802207072493867,0.2546126,0.520404308110307
"2400",20,"standing","test",0.003332334,-0.03402198,-0.01950994,0.00720108032045155,0.0163563595564088,0.0150173246865302,-0.01372732,0.0270975,-0.06083833,0.0371234483216641,0.0244757485765429,0.0329547811281981,0.27797192,0.532384779124741
"2401",20,"standing","test",0.001826317,0.006673531,0.003434023,0.00976580154870542,0.0162419428751685,0.0194330262998023,0.004446305,-0.01532321,-0.006787715,0.0601523129128811,0.0638909864204992,0.0556653450733953,0.28073498,0.527471187951405
"2402",20,"standing","test",0.002749347,0.01096908,0.01153124,0.0121708427685173,0.0234576147281904,0.0214189829828393,0.008077821,-0.01176156,0.02711049,0.123665722258573,0.0766247899043242,0.0484035419510512,0.26784317,0.511519346502294
"2403",20,"standing","test",-0.0006657256,0.005925298,-0.02052137,0.0101168295915944,0.0243794449698858,0.0151431070522047,-0.2852415,0.09289541,0.002408265,0.114264381811343,0.0503232882451073,0.0170717657137939,0.28524731,0.514693637011047
"2404",20,"standing","test",0.02664154,0.079763,-0.01238703,0.00534039756530502,0.0135054643900088,0.00759173573270445,0.02144025,-0.0007009192,0.0313431,0.0432107265237823,0.0212562700056809,0.0160144479625974,0.29804513,0.525153480152854
"2405",20,"standing","test",0.001379207,0.005338433,0.002004459,0.0197597508427918,0.0495778449761893,0.0157959903469352,0.05086359,-0.01922405,0.001035188,0.249911114352287,0.126406167656001,0.0589293666184064,0.27653344,0.533109155065329
"2406",20,"standing","test",0.001653478,0.003568187,0.01126955,0.0228493391988698,0.051623646177367,0.028903397812687,0.002111088,0.002091887,0.0064155,0.283480764527418,0.184129545106786,0.067288539586139,0.25374609,0.513849748265893
"2407",20,"standing","test",-0.01999434,-0.0200032,0.05932488,0.0168443451933284,0.0316807785097927,0.0307854444759004,0.1539284,0.4441603,0.02637582,0.166499854257381,0.146377971998736,0.0567974113250681,0.28770373,0.506588129198204
"2408",20,"standing","test",0.01149116,0.01454821,-0.03262881,0.0351529835213386,0.0398956141609268,0.0585591956898182,0.1364041,-0.08080716,-0.004405763,0.20300545028147,0.392242871815089,0.0959480168577107,0.28801815,0.498339538951326
"2409",20,"standing","test",0.0318991,0.0289598,0.007783907,0.0351768921609259,0.0353810783141446,0.0599737747793658,0.2595112,0.03547918,0.09376247,0.194207046338044,0.388170055673004,0.0893648137055726,0.28589089,0.49306826667852
"2410",20,"standing","test",-0.02393214,0.007696705,-0.004018966,0.0100848058613163,0.0165664698753704,0.0167146034871425,-0.03852785,-0.08444042,0.04331319,0.0726209250803382,0.0413812261601416,0.0289194035212087,0.30054695,0.52077344374781
"2411",20,"standing","test",0.0001002052,0.006336741,-0.005992563,0.00334470567855023,0.00556232457602008,0.00762206632019588,-0.06560229,0.05320386,-0.00373833,0.0346264393664659,0.0172606478178176,0.0141480842050513,0.27419198,0.519385936053799
"2412",20,"standing","test",0.005178458,-0.0006548911,0.001969338,0.00507394279932825,0.0119669666865382,0.0106322581104215,-0.0006523485,0.008992667,0.003013353,0.0711195574209686,0.0319135258381102,0.022804714901381,0.28075961,0.51523649039461
"2413",20,"standing","test",0.01571777,0.1115658,0.07908291,0.054543663788234,0.0727545518757316,0.0481767035431539,-0.2459209,0.1219485,-0.3048225,0.197216227849992,0.310638520521708,0.209071064634108,0.38147218,0.505984424387759
"2414",20,"standing","test",-0.04246821,0.01717322,0.09836321,0.0372977398139851,0.0377783504134573,0.0445484584544565,0.2004401,0.2404032,-0.03819836,0.199250366090915,0.262876344401087,0.199012802444264,0.26699524,0.491567209122679
